ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783940554864,Leicht ums Herz,,Ganderkesee,EPLA-Verl. ,2013,28,"Werner, Heide",,,,,Lyrik,ger,
9783886273423; 3886273423,Liebeszauber,,Reutlingen,Oertel + Spörer,2013,175,"Kurz, Hermann","Ströbele, Werner; Vogt, Andreas",,,,Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783863864651; 3863864654,Literarische Eigenblicke,1. Aufl.,Berlin,Pro Business,2013,145,"Fürkus, Jürgen",,,,,Lyrik,ger,
9783902786258,Love is on air,neue Ausg.,Linz,Kehrwasser Verlag,2013,200,"Hill, Constanze",,,,,Romanhafte Biographien,ger,
9783863691240,Mäuschen im Gelee und andere wahre Geschichten,,"Frankfurt, M.",Public-Book-Media-Verl.,2013,131,"Welge-Wolff, Christa",,,,,Lyrik,ger,
9783926339294,Mazurka,1. Aufl.,Saarbrücken,SCW Auer-Sällef,2013,96,"Klinkner, Hans-Guido",,,,"Buly, Wolfgang; Weszkalnys, Stefan; Klinkner, Ingeborg; Stigulinszky, Roland; Klinkner, Martin",Lyrik,ger,
9783955960117,Nackt Geschichten,,Berlin,Ed. Lithaus,2013,278,"Albert, Inge Maria",,,,"Jahoda, Lutz",Romanhafte Biographien,ger,
9783942024266,Niemals oder für immer,1. Aufl.,Schutterwald,Testudoverl.,2013,51,"Otto, Ele",,,,,Fantasy; Dramatik,ger,
9783900044404,Phantasönlich,1. Aufl.,Wien,Poss,2013,113,"Mayer, Thomas",,,,,"Lyrik, Dramatik",ger,
9783000447877,Platt hat wat,,Braunschweig,F.-J. Wolter,2013,130,"Wolter, Fritz-Joachim",,,,,Anthologie; Lyrik,ger; nds,
9783944643052,Poesiefeldambulanz,"2., verb. Aufl.",Buxtehude,Verl. Rote Zahlen,2013,92,,"Griebe, Hans-Joachim",,,"Menrath, Rolf",Lyrik,ger,
9783935873536,Reine Glaubenssachen,1. Aufl.,Köln,Gaasterland-Verl.,2013,256,,,,,"Everts, Evert","Lyrik, Dramatik",ger,
9783941688476; 3941688472,"Schade, dass du Jude bist",,Münster,Prospero,2013,353,"Kaufmann, Walter",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783897737075,Schaurige Geschichten aus Berlin,"Erw. und aktualisierte Neuausg., 1. Aufl. dieser Ausg.",Berlin,Jaron,2013,238,"Eik, Jan",,,,,Anthologie; Anthologie; Anthologie; Spannung; Historische Kriminalromane,ger,
9783869992006,Schnurrige Geschichten in plattdeutschen Gedichten,"4., erw. Ausg.",Dülmen,"Vier-JahreszeitenHaus, Verl. im Münsterland",2013,326,,"Schütte, Gerhard; Baumann, Paul",,,"Rieke, Anton; Bauer, Tyll",Erzählende Literatur: Hauptwerk vor 1945,ger; nds,
9783955090265,Spätsommerlicht,Dt. Erstausg.,Sprakensehl,Asaro,2013,96,"Baumeler, Markus P.",,,,,Lyrik,ger,
9783902676702,Spottbuch,Überarb. Ausg.,Wien,Der Drehbuchverl.,2013,240,"Zenker, Helmut",,,,,Lyrik,ger,
9783862798834,Tanzende Steine,1. Aufl.,Gelnhausen,Wagner,2013,93,"Fey, Monika",,,,,Lyrik,ger,
9783837213270,"Texte, die nichts bewirken",,"Frankfurt, M.",Weimarer Schiller-Presse,2013,108,"Kelle, Antje",,,,,Lyrik,ger,
9783902498830,Travestie der Liebe und andere Erzählungen,,Wien,Ed. Atelier,2013,139,"Feldmann, Else","Kluy, Alexander",,,,Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783900044381,"Tschuppi, ein Wiener Spatz",1. Aufl.,Wien,Poss,2013,89,"Reischütz, Rudolf",,,,,Lyrik,ger,
9783954881468,Über Stock und Stein und die Welt,,Leipzig,Engelsdorfer Verl.,2013,158,"Bellermann, Erhard H.",,,,,Lyrik,ger,
9782918444190; 2918444197,"Une semaine, sept vies",,Cassaniouze,ErosOnyx éditions,2013,103,"Wirz, Mario",,"Banoun, Bernard; Fritsch, Kai Stefan",,"Steinert, Hannes",Anthologie; Lyrik,fre; ger,ger
9783865253248,"""Varinka, oder: die rothe Schenke"" und andere Erzählungen",1. Aufl.,Hannover,Wehrhahn,2013,145,"Schiff, Hermann",,,,"Briese, Olaf",Erzählende Literatur: Hauptwerk vor 1945,ger,
9783863691561,Verschattetes,,"Frankfurt, M.",Public-Book-Media-Verl.,2013,191,"Ulrich, Nathalie Verena",,,,,"Lyrik, Dramatik",ger,
9783954884797,Vom Windfang,,Leipzig,Engelsdorfer Verl.,2013,81,"Thiel, Andrea C.",,,,,Lyrik,ger,
9783932737596,Weihnachtsduft und Kerzenschimmer,1. Aufl.,Gemünden a. Main,Hofmann,2013,160,"Kemptner, Brigitte",,,,,Lyrik,ger,
9783902873323,Zirl.Innweg 8,1. Aufl.,Innsbruck,Kyrene,2013,63,"Schneitter, Elias",,,,,Erzählende Literatur; Romanhafte Biographien,ger,
9783864037726,Abende auf dem Vorwerke bei Dikanjka und andere Erzählungen,,Bremen,outlook Verlag,2012,404,"Gogolʹ, Nikolaj Vasilʹevič",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937436388,Am Schaumberg daheim,1. Aufl.,Saarbrücken-Dudweiler,Pirrot,2012,244,"Rauber, Helmut",,,,,Romanhafte Biographien,ger,
9783942767088,"Anthologie ""MundART""",ungek. Ausg.,"Dillingen, Saar",Kelkel Verlag,2012,488,,"Spoo, Manfred",,,,Lyrik,ger,
9783000376016,Aoide,1. Aufl.,Magdeburg,Knorr von Wolkenstein,2012,100,"Mantel, Inés","Knorr, Robert Ch.",,,,Lyrik,ger,
9783902808158,Auf den Punkt,,Gosau,Arovell-Verl.,2012,119,"Reutterer, Peter",,,,,Lyrik,ger,
9783861961642,Auf einmal war es wieder Leben,1. Aufl.,Sigmarszell,"ToMa, Papierfresserchens MTM-Verl.",2012,49,"Hoge, Britta",,,,,Lyrik,ger,
9788490159644; 8490159645,Barfuss durch den Tau,,Palma de Mallorca,United P.C.,2012,182,"Schiffner, Karl",,,,,"Lyrik, Dramatik",ger,
9783869150611,Berliner Luft - Pariser Leben,1. Aufl.,Berlin,Ed. Ebersbach,2012,144,"Hörner, Unda",,,,"Dugué, Julien",Anthologie; Anthologie; Romanhafte Biographien,ger,
9783850285513,Bieber und Henriette,,Horn,Berger,2012,111,"Groiss, Wolfgang",,,,,Anthologie; Lyrik,ger,
9783866853676,Bleibe im Wind,,Vechta,Geest-Verl.,2012,88,"Oesterheld, Lisa F.",,,,,Lyrik,ger,
9783868705232,Blumen am Wegesrand,,Remscheid,Re-Di-Roma-Verl.,2012,95,"Schneider, Michael",,,,,Lyrik,ger,
9783941941052,"""Currywurst, extra scharf !""",1. Aufl.,Landshut,Kwalae-Verl.,2012,144,"Hard, Ron",,,,,Lyrik,ger,
9783828945296,Das Karl-May-Lesebuch,Genehmigte Sonderausg.,Augsburg,Weltbild,2012,415,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783850408172; 3850408175,Daydream,,Neckenmarkt,United P.C.,2012,390,"Rogalla, Peter",,,,,"Lyrik, Dramatik",ger,
9783954723058,Der fliegende Händler und mehrere andere nützliche Erzählungen,1. Aufl.,Paderborn,Salzwasser Verlag,2012,108,"France, Anatole",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783954800254,Der Purimgeiger,1. Aufl.,Rudolstadt,Der Neue Morgen,2012,165,"Perez, Jizchok L.","Elias, Holger",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783534256716,Deutsche Balladen,,Darmstadt,Wiss. Buchges.,2012,885,,"Segebrecht, Wulf",,,,Anthologie; Anthologie; Lyrik,ger,
9783446239951; 3446239952,Deutsche Balladen,,München,Hanser,2012,885,,"Segebrecht, Wulf",,,,Anthologie; Anthologie; Lyrik,ger,
9783828031012,Die Antwort der Rose,1. Aufl.,Berlin,Frieling,2012,54,"Schreiner, Irmgard",,,,,Lyrik,ger,
9783862689033,Die gibt es nicht Geschichten ... aus 40 Jahren,,Leipzig,Engelsdorfer Verl.,2012,132,"Köhler, Richard",,,,,Lyrik,ger,
9783423140942,Die großen Erzählungen,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2012,358,"Schnitzler, Arthur",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783942560054,Die letzte Fahrt der Württemberg,1. Aufl.,Leipzig,VentVerl. Vent-Schmidt,2012,199,"Ebersbach, Volker",,,,,Romanhafte Biographien,ger,
9783862792993,Die schönsten Geschichten aus dem Leben,1. Aufl.,Gelnhausen,Wagner,2012,272,"Schuler, Gesine",,,,,Lyrik,ger,
9783150080030,Die Verlobung in St. Domingo,"Durchges. Ausg. 2002, Nachdr.",Stuttgart,Reclam,2012,71,"Kleist, Heinrich von",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783850406253; 3850406253,Echo der Seele,,Horitschon,Vindobona-Verl.,2012,365,"Schiffner, Karl",,,,,"Lyrik, Dramatik",ger,
9783864037511,Ehemalige Leute und andere Erzählungen,,Bremen,outlook Verlag,2012,256,"Gorki, Maxim",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783943509014,Ein bisschen Goethe,,Rudolstadt,Burghügel ,2012,160,"Kaufmann, Ernst",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783927795600,Ein Penis stirbt immer zuletzt,,Berlin,Schmitz,2012,204,"Praunheim, Rosa von",,,,,Lyrik,ger,
9783831616077; 3831616078,Ein Stück Himmelszelt,,München,Literareon,2012,227,"Fischer, Regina Franziska",,,,,Lyrik,ger,
9783863862206; 3863862201,Einiges richtig gemacht,1. Aufl.,Berlin,Pro Business,2012,237,"Wichelmann, Frank",,,,,Romanhafte Biographien,ger,
9783850285704,Einst fiel ich aus den Sternen,1. Aufl,Horn,Berger,2012,103,"Fibich-Brunner, Karin",,,,,Lyrik,ger,
9783863690915,"Erotik, Sex und Lebenslust bewohnen jedes Menschen Brust",,"Frankfurt, M.",Public-Book-Media-Verl.,2012,144,"Dorsch, Johannes",,,,,Lyrik,ger,
9783864037702,Fantastische Geschichten,,Bremen,outlook Verlag,2012,140,"Gogolʹ, Nikolaj Vasilʹevič",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783906739830,Fill,1. Aufl.,Zürich,KaMeRu-Verl.,2012,120,"Rudin, Angelika",,,,,Lyrik,ger,
9783842240902,Florina die kleine Gartenfee und andere Geschichten und Gedichte ; mit Bildern zum Ausmalen,"Orig.-Ausg., 1. Aufl.",Aachen,Fischer,2012,54,"Emrich, Therese",,,,,Lyrik,ger,
9783596904051; 3596904056,Frühe Erzählungen,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2012,610,"Mann, Thomas",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783942688352,"Frühlings Farben, Frühlings Duft",Orig.-Ausg.,Weiden,Wendepunkt-Verl.,2012,246,,"Killmer, Doris",,,,Lyrik,ger,
9783927708679,Gassi-Impressionen,,Berlin,Mariposa-Verl.,2012,77,"Nics, Hannelore",,,,,Lyrik,ger,
9783200026599,Gedankenwolken,,Stockerau,E. Grün,2012,105,,,,,"Grün, Erika; Allraun, Heinz",Lyrik,ger,
9783981551136,Gedichte mit Tieren,,Hamburg,Hanseatic Publ.,2012,104,,"Ulfig, Norbert",,,"Rilke, Rainer Maria; Morgenstern, Christian; Ringelnatz, Joachim; Hebbel, Friedrich; Tucholsky, Kurt",Lyrik; Lyrik,ger,
9783940868985,Geschichten aus dem Alten Testament,1. Aufl.,Heppenheim,Hierophant-Verl.,2012,357,"Hildebrandt, Arno","Peters, Bettina",,,,Lyrik,ger,
9783850404648; 3850404641,Geschichten aus dem Leben mit dem Krieg,,Neckenmarkt,Vindobona-Verl.,2012,107,"Jarosch, Mathias; Röding, Ingo",,,,,Romanhafte Biographien,ger,
9783990077245; 3990077244,Geschichten aus dem Nichts,,Neckenmarkt,Novum Eco,2012,174,"Ferenz, Rela",,,,,"Lyrik, Dramatik",ger,
9783499627972; 3499627973,Hier kann man gut sitzen,Orig.-Ausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2012,235,"Krause, Pierre M.",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783926512482,Ich möcht ein Clown sein,3. Aufl.,Düsseldorf,tvd-Verl.,2012,112,"Hüsch, Hanns Dieter",,,,,Lyrik,ger,
9783934268975,"Ist es Freude, ist es Schmerz?",1. Aufl.,Düsseldorf,Ed. XIM Virgines,2012,1279,,"Schmidt, Herbert; Beiermann, Lea; Aehling, Georg",,,"Kruse, Joseph A.; Richter, Gerhard; Hessel, Stéphane",Anthologie; Anthologie; Lyrik,ger,
9783844888058; 3844888055,Jahr greift in Jahr,,Wiesbaden,Ed. Mattiacum,2012,191,Orlando M.,,,,,Lyrik,ger,
9783939322900,Kindheiten,,Stuttgart,Opus magnum,2012,104,"Hermann-Röttgen, Marion",,,,,Erzählende Literatur: Anthologien; Romanhafte Biographien,ger,
9783898466639,"Kleine Geschichten, mal so, mal anders",,Hanau,Haag + Herchen,2012,69,"Thurow, Astrid",,,,,Lyrik,ger,
9783864037658,Knaben und Mörder,,Bremen,outlook Verlag,2012,80,"Ungar, Hermann",,,,,Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783746628530; 3746628539,Köstliche Zeiten,1. Aufl.,Berlin,Aufbau-Taschenbuch,2012,152,"Fallada, Hans","Lange, Sabine",,,"Schmidt, Herta",Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783942946148,Kopf hoch und durch,,Crivitz,Wiedenverl.,2012,142,"Sanguinette, Ursel",,,,,Romanhafte Biographien,ger,
9783150078877,Krambambuli und andere Erzählungen,"Durchges. Ausg. 2001, Nachdr.",Stuttgart,Reclam,2012,64,"Ebner-Eschenbach, Marie von",,,,,Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783429034986,Lesebuch,,Würzburg,Echter,2012,283,"Le Fort, Gertrud von","Harand, Gundula; Trausmuth, Gudrun",,,,Romanhafte Biographien,ger,
9783981259469; 9783945634080,Let's go Güzel!,,Duisburg,Dialog Ed.,2012,83,"Güzel, Lütfiye",,,,,Lyrik,ger,
9783863863968,Liebe ist so viel,1. Aufl.,Berlin,Pro Business,2012,364,"Burg, Inge",,,,,Romanhafte Biographien,ger,
9783940294210,Literarische Wanderbaustelle,1. Aufl.,Senftenberg,Wache,2012,60,"Wache, Wolfgang",,,,,Lyrik,ger,
9783499628030; 3499628031,Marmelade im Zonenrandgebiet,Orig.-Ausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2012,252,"Buddenbohm, Maximilian",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783864037528,Mein Weggenosse und andere Erzählungen,,Bremen,outlook Verlag,2012,172,"Gorki, Maxim",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783939300144,Meine Stadt - unsere Stadt,1. Aufl.,Esslingen,Civitas-Imperii-Verl.,2012,81,,"Berg, Ben",,,,Lyrik,ger,
9783864037535,Meister-Erzählungen,,Bremen,outlook Verlag,2012,204,"Gorki, Maxim",,,,,Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783868062878,"Monika Meyers Anthologie zum Thema ""Nähe"" und ""Ich und Du""",,Willebadessen,Zwiebelzwerg-Verl.,2012,53,,"Meyer, Monika",,,"Laufenburg, Heike",Lyrik,ger,
9783862689880,Poetenträume,,Leipzig,Engelsdorfer Verl.,2012,93,"Pflügner, Wolfgang",,,,,Lyrik,ger,
9783150023525,Sämtliche Erzählungen,Bibliogr. erg. Ausg.,Stuttgart,Reclam,2012,654,"Eichendorff, Joseph von","Schultz, Hartwig",,,,Dramatik,ger,
9783943755015,Sammelsurium,,Berlin,Westkreuz-Verl.,2012,126,"Müller, Hans-Georg",,,,,Lyrik,ger,
9783943768060,Schachbordelle,,Bucha bei Jena,QV,2012,118,,"Dwars, Jens-Fietje",,,"Hirsch, Karl-Georg",Anthologie; Anthologie; Lyrik,ger,
9783981067132,Seelengarten,1. Aufl.,Windesheim,Archai,2012,62,"Nießing, Crystal",,,,,Lyrik,ger,
9783939300182,Stadt neben Fluss,1. Aufl.,Esslingen,Civitas-Imperii-Verl.,2012,107,,"Berg, Ben",,,,Lyrik,ger,
9783864034381,Tom Playfair,,Bremen,outlook Verlag,2012,336,"Finn, Francis J.",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783862378470,Und als ein Fremdling geblieben,1. Aufl.,Halle (Saale),Projekte-Verl. Cornelius,2012,168,"Ebersbach, Volker",,,,,Erzählende Literatur; Romanhafte Biographien,ger,
9783150093511,Visuelle Poesie,,Stuttgart,Reclam,2012,153,,"Gomringer, Eugen",,,,Lyrik,ger,
9783033038165,Vor dem Rohr des Dampfabzugs,,Hefenhofen,R. Schlegel,2012,81,"Schlegel, Rolf",,,,,Lyrik,ger,
9783000387050,Waidmannsheil,,Bad Berleburg,Horst Hartmann,2012,128,"Hartmann, Horst",,,,,Anthologie; Lyrik,ger,
9783990241226,"Was auf den Tisch kommt, wird gegessen",,Berndorf,KRAL,2012,208,"Ehrmann, Jürgen",,,,,Romanhafte Biographien,ger,
9783842512207,Weihnachda auf Schwäbisch,1. Aufl.,Tübingen,Silberburg-Verl.,2012,199,,"Graf, Edi",,,"Gleis, Uli",Lyrik,ger,
9783981358728,"Westfalen, sonst nichts?","Orig.-Ausg., 1. Aufl.",Aachen,(SIC)-Literaturverl. + Parasitenpresse,2012,194,,"Kasnitz, Adrian; Wenzel, Christoph",,,"Bauer, Katharina; Brunner, Eva; Buchzik, Dana; Bülhoff, Andreas; Crauss; Granderath, Greta; Heinrich, Paul; Himstedt, Sebastian; Hulpe, Marius; Jackson, Hendrik; Ketteler, Daniel; Kobus, Nicolai; Kraus, Dagmara; Kunkel, Ivette Vivien; Leß, Georg; Lubina, Vesna; Reich, Stephan; Römer, Xaver; Rost, Hendrik; Sanmann, Angela; Schneider, Bastian; Scho, Sabine; Schröder, Elisabeth; Skudlarek, Jan; Trojan, Sandra; Trompeter, Julia; Vom Brocke, Sonja; Warsen, Charlotte; Weber, Philipp; Wilden, Patrick",Anthologie; Anthologie; Lyrik,ger,
9783862689873,Wie Sommerwind,,Leipzig,Engelsdorfer Verl.,2012,86,"Gebhardt, Veronika",,,,,Lyrik,ger,
9783942688468,"Winternarren, Winters Weisen",Orig.-Ausg.,Weiden,Wendepunkt-Verl.,2012,258,,"Killmer, Doris",,,,Lyrik,ger,
9783954722525,Wolfs Geschichten um ein Bürgerhaus,1. Aufl.,Paderborn,Salzwasser Verlag,2012,344,"Langewiesche, Wilhelm",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783940031020,Zedern und Tannen,,Karlsruhe,Abd el Baki,2012,86,"Abd el Baki, Afif",,,,,Lyrik,ger,
9783877078600,Zum Rhodter Advent gesammelte Geschichten & Gedichte um den Rhodter Engel,1. Aufl.,Neustadt an der Aisch,Schmidt,2012,64,,"Matterne, Anne; Haberkern, Claudia",,,,Lyrik,ger,
9783862685950,Auf meinen Lebensstufen,,Leipzig,Engelsdorfer Verl.,2011,183,"Hampel, Erhard",,,,,Romanhafte Biographien,ger,
9783862674619,Der Taugenichts,1. Aufl.,Bremen,Europäischer Literaturverlag,2011,220,"Tschechow, Anton Pawlowitsch",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783869914725; 3869914726,Echt blind,,Münster,Verl.-Haus Monsenstein und Vannerdat,2011,92,"Wunsch, Ruth; Brömmelhaus, Matthias",,,,,Romanhafte Biographien,ger,
9783862674626,Eine schreckliche Nacht,1. Aufl.,Bremen,Europäischer Literaturverlag,2011,200,"Čechov, Anton Pavlovič",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783200024373,Entfesselt im Rollstuhl,1. Aufl.,Feldkirchen bei Graz,Equicane,2011,148,,,,,"Höfer, Hanna; Hirschmugl-Fuchs, Monika; Fischer, Leo; Fischer, Andrea; Höfer-Wegan, Martina",Romanhafte Biographien,ger,
9783981155952,Geschichten und Gedichte,,Zerbst,Verl. Extrapost,2011,76,"Mohs, Irmgard",,,,,Lyrik,ger,
9783458357360,Im Taumel wunderbar verwirrter Sinne,1. Aufl.,Berlin,Insel-Verl.,2011,330,"Kleist, Heinrich von",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783940640574,"Liebe Liebe, alles Liebe!",,Berlin,Verein zur Förderung des Literaturschaffens und des Kulturellen Austauschs zwischen Deutschen und Polen e.V.,2011,124,,"Otlewska-Dräger, Dominika; Stell, Wolfgang",,,,"Lyrik, Dramatik",ger,
9783907668917; 9783907668832,Meer der Tusche,Unveränd. Neuaufl. der Erstausg.,Zürich,Elster-Verl.,2011,117,"Weihe, Richard",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783990032565,Otto erinnert sich. Otto hat nachgedacht,,Neckenmarkt,Novum Pro,2011,199,"Pinternagel, Ernst-Karl",,,,,Romanhafte Biographien,ger,
9783981411041,Prachtstraßen und Hinterhöfe,Erstausg.,Tholey,Etaina,2011,116,,,"Merks-Krahforst, Martina",,,Anthologie; Anthologie; Lyrik; Zweisprachige Ausgaben: Deutsch / Französisch,fre; ger,
9783902757425,So wird's nie wieder sein,,Glödnitz,Memoiren-Verl.,2011,123,"Ebner, Regina",,,,,Lyrik,ger,
9783868062564,Struwwelpeters Papa hat schon wieder eine neue Freundin,,Willebadessen,Zwiebelzwerg-Verl.,2011,75,"Schmidt, Fritz Otto",,,,"Conrad, Jens",Lyrik,ger,
9783746627885; 3746627885,Wir hatten mal ein Kind,1. Aufl.,Berlin,Aufbau-Taschenbuch,2011,607,"Fallada, Hans",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783943269000,Wir sind im Krieg und haben es vergessen,,Stuttgart,Gegen-Kultur-Verl.,2011,148,"Rahmann, Thomas","Schadt, Peter",,,,Lyrik,ger,
9783934634565,Barfuß begegnen dem Atem der Nacht,1. Aufl.,Mannheim,Azur,2010,141,,"Roland, Oliver",,,,Anthologie; Anthologie; Lyrik,ger,
9783837208634,Bedingungslos lieben statt wertefrei zu leben,,"Frankfurt, M.",Weimarer Schiller-Presse,2010,75,"Deckart, Petra",,,,,Lyrik,ger,
9783150107539,Deutsche Gedichte,Erw. Neuausg.,Stuttgart,Reclam,2010,429,,"Bode, Dietrich",,,,Anthologie; Anthologie; Lyrik,ger,
9781445722108,Die Illusion des Anfangs,1. Aufl.,Würzburg,R. Pordzik,2010,102,"Pordzik, Ralph",,,,,Lyrik,ger,
9783932696824,Erzählungen,,Neumünster,von Bockel,2010,153,"Beutin, Wolfgang",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783596902682,Leutnant Gustl,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2010,133,"Schnitzler, Arthur",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783839132357,"Verheiratet, alleinerziehend",,Norderstedt,Books on Demand GmbH,2010,116,Buchstabensalat,,,,,Romanhafte Biographien,ger,
9783596901371,Das Erdbeben in Chili und andere Erzählungen,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,204,"Kleist, Heinrich von",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783780201843,Der Riesenochsenfrosch und andere humoristische Erzählungen,,Bamberg,Karl-May-Verl.,2009,460,"May, Karl","Eckardt, Karlheinz",,,,Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783596901654,Der Verbrecher aus verlorener Ehre und andere Erzählungen,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2009,255,"Schiller, Friedrich",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783869312903,Drei Monde und das Kreuz des Südens,,Berlin,Epubli,2009,386,,"Tracer, Thor",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783940086525,Erzählungen,,Tübingen,Klöpfer & Meyer,2009,292,"Kurz, Hermann","Schmoll, Friedemann",,,,Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150186138,Geschichten aus dem Wiener Wald,,Stuttgart,Reclam,2009,243,"Horváth, Ödön von",,,,,Dramatik,ger,
9783499624759,"Was wir nicht haben, brauchen Sie nicht",Orig.-Ausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2009,297,"Moor, Max",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783981223439,"Wasserzauber, Feuertanz",Erstausg.,Tholey,Etaina,2009,107,,,"Merks-Krahforst, Martina",,,Anthologie; Anthologie; Anthologie; Lyrik; Zweisprachige Ausgaben: Deutsch / Französisch,ger,
9783837044386,Alpujarras Geschichten,,Norderstedt,Books on Demand GmbH,2008,60,"Colbin, Joseph Heinrich","Bickenbach, Matthias; Stolzke, Michael",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783837028089,Bilder schweigen nicht,1. Aufl.,Norderstedt,Books on Demand GmbH,2008,85,"Ullmann, Wolfgang M.",,,,,Bildband; Bildband,ger,
9783980918831,Blumen,,Wiesbaden,Luhmann,2008,61,,"Luhmann, Horst",,,,Bildband; Bildband,ger,
9783518460207,Geschichten aus dem Wiener Wald,1. Aufl.,"Frankfurt, M.",Suhrkamp,2008,112,"Horváth, Ödön von",,,,,Dramatik,ger,
9783865827340,Jeder Friedensgedanke ein Gedicht,,Münster,Verl.-Haus Monsenstein und Vannerdat,2008,325,,"Talis, Christin van",,,,Anthologie; Anthologie; Lyrik,ger,
