ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Lesen,Erste Auflage,Cadolzburg,ars vivendi,2018,12,,,,,,Anthologie; Lyrik,ger,
,Lous Sammelband,,Bornheim,"Mila Olsen c/o Autoren.Services, Herr Reiner Dieterich",2018,764,"Olsen, Mila",,,,,Fiktionale Darstellung; Spannung,ger,
,Märchenhafte Geschichten,,Hamburg,G + J Food & Living GmbH & Co. KG,2018,30,"Wilde, Oscar",,"Blei, Franz",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
,Magnet Mit Mut fangen die schönsten Geschichten an.,,"Germering, Oberbay",Groh,2018,,,"Groh, Joachim",,,,Geschenkbücher,ger,
,Mensch ist Mensch,,Zürich,JULL Junges Literaturlabor,2018,87,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Neue Stimmen,,Frankfurt am Main,Büchergilde Gutenberg,2018,59,"Gamillscheg, Marie",,,,,,ger,
,Nimm mit,,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,"Notizbuch ""Geschichten aus Deinem Leben"" Jungen (Hardcover A4, Blankoseiten)",1. Auflage,Regensburg,Logbuch-Verlag,2018,148,,,,,,Geschenkbücher,ger,
,"Notizbuch ""Geschichten aus Deinem Leben"" Mädchen (Hardcover A4, Blankoseiten)",1. Auflage,Regensburg,Logbuch-Verlag,2018,136,,,,,,Geschenkbücher,ger,
,Phantastische Weihnacht,,Stuttgart,Uwe Klein,2018,60,,"Klein, Uwe",,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Reiche Ernte und andere Makabre Geschichten,,Windeck,Blitz,2018,177,"Bauer, Matthias",,,,,Fiktionale Darstellung; Horror,ger,
,Rennsteiggeschichte(n),,Zella-Mehlis,Selbstverlag C.B.M.,2018,,"Bader, Christoph",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Romane und Erzählungen,,Köln,Kiepenheuer & Witsch,2018,2,"Schickele, René",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Rosenmärchen,Erstveröffentlichung,Fellbach,Marlies Lüer,2018,430,"Lüer, Marlies",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ruhestand,Erste Auflage,Cadolzburg,ars vivendi,2018,12,,,,,,Anthologie; Lyrik,ger,
,"Schneller weg, als du gucken kannst",,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schon gehört?,,Witten,Helmut Rinke,2018,87,,"Rinke, Helmut",,,,"Anthologie; Humor, Satire",ger,
,Schule für Mehrfach-Erzählungen,,Zürich,JuLl,2018,30,,,,,"Schweikert, Ruth",Anthologie; Gemischte Anthologien,ger,
,Science-Fiction Kurzgeschichten,,Traunstein,Amrûn Verlag,2018,,,,,,,,ger,
,Sehr kurze Geschichten,,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,,ger,
,Sei wachsam - auf der Suche nach Achtsamkeit und Frieden,,"Bubendorf, Schweiz",Buchatelier Markus und Birgit Müller,2018,21,,,,,,Anthologie; Gemischte Anthologien,ger,
,"Star wars - the old republic, Sammelband",Deutsche Ausgabe,Stuttgart,Panini Verlags GmbH ,2018,,,,,,,Fiktionale Darstellung; Science Fiction,ger,eng
,Südmährische Geschichten,,Laa an der Thaya,Heimat- und Museumsverein Thayaland,2018,,"Landsgesell, Hans",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,The darker stories,,Rastede,Sarah Baines c/o madera GmbH,2018,,"Baines, Sarah",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Traumfragmente,,Freising,Peter Hohmann,2018,195,"Hohmann, Peter",,,,,Anthologie; Fantasy,ger,
,Überleben,,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Überlebensprogramm,,Augsburg,SPB,2018,182,"Rieken, Dieter",,,,,Anthologie; Science Fiction,ger,
,Ummanzer Geschichten,,Rügeninsel Ummanz,Gemeinde Ummanz,2018,119,"Hoff, Rita",,,,,Fiktionale Darstellung; Erzählende Literatur,ger; nds,
,Underground,1. Auflage,Berlin,Selbstverlag,2018,39,"Rollmann, Niko",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Veilchen-Anthologie,,Stuttgart,Andrea Herrmann,2018,,,"Herrmann, Andrea",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Verblüffen,,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Verschiedene Geschichten,,Köln,Ulrich Blortz,2018,53,"Blortz, Ulrich Ch.",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Wege zueinander,Private Auflage,Stuttgart,Im Eigenverlag,2018,150,PAS,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Wieder am Leben, sozusagen",,Zürich,JULL Junges Literaturlabor,2018,51,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Wien schreibt Geschichten,,Wien,"Music & Art Department Buch-, Kunst- und Musikverlag",2018,,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Zauberhafte Märchen,1. Ausgabe,Schwetzingen,"Karl-Wörn-Haus, Museum der Stadt Schwetzingen",2018,128,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Zebras,,Leipzig,Nadja Lanart,2018,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Zimmerservice,,Bockenem,Qindie,2018,282,,,,,,Anthologie; Horror,ger,
,10 Krimi-Kurzgeschichten aus dem Burgwald und der Region,,Rosenthal,Kulturherbst Burgwald e.V.,2017,118,,,,,,"Anthologie; Krimis, Thriller, Spionage",ger,
,111 1seitige Geschichten,,Wien,Werkkreis Literatur der Arbeitswelt - Werkstatt Wien,2017,249,"Weiss, Alexander",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,500 Jahre Lommatzscher Pflege,2. Auflage,Lommatzsch,Förderverein für Heimat und Kultur in der Lommatzscher Pflege e.V.,2017,50,"Gerlach, Thomas",,,,"Hänsel, Thilo",Fiktionale Darstellung; Historische Romane und Erzählungen,ger,
,Ach jieh (gieh) nur,,Schlöben,Klaus Biedermann,2017,84,"Biedermann, Klaus",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Affe,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Angstblüte,,Ramsen,Heribert Tenschert Bibermühle,2017,328,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,"Auge um Auge, Zahn um Zahn",,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Beckingen o sei Spròòch,,Beckingen,Eigenverlag,2017,95,"Spelz, Hans-Peter",,,,,Anthologie,ger,
,Betten-Wechsel,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Bildbeschreibung,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Brief an Lord Liszt,,Ramsen,Heribert Tenschert Bibermühle,2017,607,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Coco Lavie,2. Auflage,Gorxheimertal,Uta Maier,2017,698,"Maier, Uta",,,,,Fiktionale Darstellung; Fantasy,ger,
,Das Blut der Ratte,,Halblech,AndreBuchVerlag,2017,,"Buchwald, Andreas H.",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
,"""Das Christkind bittet um Einlass""",,Bregenz,"Vorarlberg VP, Österreichische Post AG",2017,29,,"Fischer, Kurt",,,,,ger,
,Das dreizehnte Kapitel,,Ramsen,Heribert Tenschert Bibermühle,2017,509,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Das Einhorn,,Ramsen,Heribert Tenschert Bibermühle,2017,635,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,"Davor, danach, nacher",,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Demon´s diaries,,Fulda,Cathryn C. Holister c/o AutorenServices.de,2017,,"Holister, Cathryn C.",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Der andere in mir,,Bad Salzungen,Literaturkreis Bad Salzungen,2017,61,"Riedel, Liselotte; Spengler, Annegret",,,"Drescher, Peter",,Anthologie; Gemischte Anthologien,ger,
,Der Lebenslauf der Liebe,,Ramsen,Heribert Tenschert Bibermühle,2017,448,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Der Schweriner Schlossgeist Petermännchen,,Pinnow,EDITION digital,2017,,"Borchardt, Erika; Borchardt, Jürgen",,,,,Anthologie,ger,
,Der Stuhl steht beim Fenster,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Deutschstunde,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Frau mit dem Leberfleck,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Grünen einst und jetzt,1. Auflage,Berlin,Thomas Fricke,2017,76,"Fricke, Thomas",,,,,Anthologie; Gemischte Anthologien,ger,
,Die Kurden waren sehr überrascht,,Zürich,JULL Junges Literaturlabor,2017,27,"Cabdullahi, Axmed",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Die Ostereier,Nachdruck der Originalausgabe von 1901-1923 nach einem Exemplar aus Privatbesitz,Wolfenbüttel,"Melchior, Historischer Verlag",2017,109,"Schmid, Christoph von","Hofmann, Emil",,"Schmid, Christoph von; Schmid, Christoph von",,Anthologie,ger,
,Die Rückkehr des grünen Kometen,1. Aufl.,Wetzlar,Phantastische Bibliothek,2017,186,,"Le Blanc, Thomas",,,"Franke, Herbert W.",Anthologie; Fantastische Literatur,ger,
,Die Sieben,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Verteidigung der Kindheit,,Ramsen,Heribert Tenschert Bibermühle,2017,423,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Dieser Eingang ist nur für dich bestimmt,,Wolfsburg, Metagraφo,2017,173,"Heiseler, Ingrid von",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Ehen in Philippsburg,,Ramsen,Heribert Tenschert Bibermühle,2017,262,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Ein Flugzeug über dem Haus und andere Geschichten,,Ramsen,Heribert Tenschert Bibermühle,2017,427,"Walser, Martin",,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Ein liebender Mann,,Ramsen,Heribert Tenschert Bibermühle,2017,494,"Walser, Martin",,,,,Fiktionale Darstellung; Historische Romane und Erzählungen,ger,
,Ein springender Brunnen,,Ramsen,Heribert Tenschert Bibermühle,2017,316,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Eine Stadt schreibt ein Buch,"1. Auflage, 100 Exemplare",Ellwangen,Stadt Ellwangen,2017,140,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Eine voll-kommen skurrile Geschichte,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Eine Zeit und zwei Zeiten und eine halbe Zeit,,Bonn,Dichtungsring e.V.,2017,157,,"Hofner, Franz",,,,Anthologie; Gemischte Anthologien,ger,
,Emmis Klopse,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Entführt - Sammelband,1. Auflage,Bornheim,"Mila Olsen c/o Autoren.Services, Herr Reiner Dieterich",2017,672,"Olsen, Mila",,,,,Fiktionale Darstellung,ger,
,Erzählungen und Schwänke,Nachdruck der Originalausgabe von 1901-1923 nach einem Exemplar aus Privatbesitz,Wolfenbüttel,"Melchior, Historischer Verlag",2017,96,"Hebel, Johann Peter","Fraungruber, Hans",,,"Czeschka, Carl Otto",Anthologie,ger,
,Es war einmal ein Mann,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Estrellea,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fäden ziehen,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fantastische Erzählungen,Erste Ausgabe,Augsburg,Albert Mößmer,2017,226,"Baxner, Albert",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Feldweg, nach dem Gewitter",,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fernreisen,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Feuchte Früchtchen,,Köln,Letterotik,2017,,"Wixxx, Kim",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Fokus,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Frauen schreiben wundervoll,,München,Apollon Tempel Verlag,2017,3,,"Biela, Karin",,,,Anthologie; Gemischte Anthologien,ger,
,Freundschaft,,Koblenz,Lotto Rheinland-Pfalz,2017,100,,"Häfner, Jürgen",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Friedberger Straße,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Gedichte und Geschichten,,Bad Langensalza,Verlag Rockstuhl,2017,,"Wagner, Manfred",,,,,Anthologie; Lyrik,ger,
,Gefüllte Wein-Blätter,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ge(h)-danken,,Essen,Cordula Schlößer-Braun,2017,207,,,,,,,ger,
,Ge(h)-danken,,Essen,Cordula Schlößer-Braun,2017,2,"Schlößer-Braun, Cordula",,,,,Anthologie; Gemischte Anthologien,ger,
,Geschichten des Dreißigjährigen Krieges,,Hamburg,acabus,2017,,"Olbrich, Jörg",,,,,Fiktionale Darstellung; Historische Romane und Erzählungen,ger,
,Geschichten in Leichter Sprache,,Bremen,Lebenshilfe Bremen e.V.,2017,,,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Geschichten über die Liebe,,Hamburg,G + J Food & Living GmbH & Co. KG,2017,,"Anselm, Doris",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Geschichten voller Spannung,,Hamburg,G + J Food & Living GmbH & Co. KG,2017,31,"Klönne, Gisa",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"""Geschichten zum Schmunzeln""",,Saarlouis,Katholische Erwachsenenbildung Saar-Hochwald,2017,140,,"Berners, Waltraud",,,,Erzählende Literatur: Anthologien,ger,
,"Geschichten, die Marinka erzählt","Erstausgabe, limitiert",Wolfsburg,M. Meyer,2017,166,"Meyer, Marina",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Gierig und unersättlich,"Vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,2017,,"Walker, Amy",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Graffiti-Geschichten,,Zürich,JuLl,2017,39,,,,,"Alves, Katja",Anthologie; Gemischte Anthologien,ger,
,Gustav,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Halbzeit,,Ramsen,Heribert Tenschert Bibermühle,2017,653,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Hauffs Märchen Update,,Haselünne,Machandel Verlag,2017,,,"Erpenbeck, Charlotte",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Hilfe, mein Mann schlägt mich...hoffentlich hört er damit nicht auf und weitere, heitere Geschichten",Erstauflage,Brüggen,Eigenverlag/Selbstverlag,2017,92,"Schwarz, Volker",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Hotel Nannsen,,Kierspe,Geschichtenschmiede der Volkshochschule Volmetal,2017,205,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Hunsrücker,,Gödenroth,Verlag Hunsrücker,2017,,"Riemann, Leona",,,,,Anthologie; Erzählende Literatur,ger,
,Im Nachthemd tanzen,,Überlingen,Judith Manok-Grundler,2017,65,"Manok-Grundler, Judith",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,iMago,,Schwaderloch/Schweiz,Verlag fischueberalles.ch,2017,2,"Möbus, Frank",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Janos Süß ist Sweet Baby Jane,,"Babenhausen, Süd-Hessen",Verlag im Institut Drachenhaus,2017,3,"Michaels, Adi Mira",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Jenseits der Liebe,,Ramsen,Heribert Tenschert Bibermühle,2017,573,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Karda-mom und Bocks-horn-klee,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Keine Chance zur Flucht,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Kellergärung,"Originalausgabe, 2. Auflage",Karlsruhe,Literatenrunde e.V.,2017,234,,,,,,Anthologie; Gemischte Anthologien,ger,
,Klappe,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Kleine schwarze Taschen,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Königlich bayerische Slam-Anthologie,Originalausgabe,Reichertshofen-Hög,Bayerischer Poeten- & Belletristik-Verlag,2017,,,"Simon, Pascal",,,,Anthologie,ger,
,Könnte man,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Koreanische Anthologie,,Euskirchen,Chidher Verlag,2017,56,,"Jentzsch, Bernd",,,,Anthologie; Lyrik,ger,kor
,Koriander,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Kurzgeschichten,,Neunkirchen,Heimat- und Geschichtsverein Neunkirchen am Sand,2017,76,"Scharrer, Adam",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Lady Jane,Jugendfreie Version,"Babenhausen, Süd-Hessen",Verlag im Institut Drachenhaus,2017,3,"Michaels, Adi Mira",,,,,,ger,
,Lady Jane,,"Babenhausen, Süd-Hessen",Verlag im Institut Drachenhaus,2017,3,"Michaels, Adi Mira",,,,,,ger,
,Läuten,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Lebkuchen ans Hirn,,München,Manuela Merl,2017,152,"Merl, Manuela",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Lieder, Gedichte und Geschichten aus dem alten Baumberg",1. Auflage,Monheim am Rhein,Monheimer Bürgerstiftung,2017,88,"Ahlemeyer, Herbert",,,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Marita,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Mausekind,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Mein Weihnachtsstern,,Frankenheim/Rhön,"DG-Eigenverlag, Dieter Geißler",2017,88,"Geißler, Dieter",,,,,Anthologie; Gemischte Anthologien,ger,
,Messe,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Mit fremden Augen,1. Aufl.,Wetzlar,Phantastische Bibliothek,2017,69,,"Le Blanc, Thomas",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Mortaler Ausgang,Gekürzte Fassung,Hohen Viecheln,Edition Schlitzohr,2017,13,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Nachklang?,,Mansfeld,Im Eigenverlag,2017,191,"Eisner, Irmgard Lydia",,,,,Anthologie; Gemischte Anthologien,ger,
,Nachtprotokolle,"Exklusive Sammlerauflage, Originalveröffentlichung",Windeck,Blitz,2017,159,"Laufer, Anke",,,,,Fiktionale Darstellung; Fantastische Literatur,ger,
,Nebelfäden,,Leipzig,Carolin Geißler,2017,140,"Greene, Carolina",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Neue Sagen und Geschichten aus dem Taunusgebiet,,Oberursel,Josef Venino,2017,59,"Venino, Josef",,,,,,ger,
,Nicht dran rühren,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Nicht gucken,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Nuttentanz,1. Auflage,Stuttgart,Uwe Klein,2017,91,"Hymes, Henry/van",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ohne einander,,Ramsen,Heribert Tenschert Bibermühle,2017,332,"Walser, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Operation act of grace and other stories and essays from the wide area of German science fiction 2017,,Hannover,Science Fiction Club Deutschland e.V.,2017,103,,,,,,Science Fiction,ger,
,Penaten,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Porn on the road - Sex Stories,1. Auflage,Stuttgart,Uwe Klein,2017,88,"Hymens, Henry van",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Regenbogentänzer,2. Auflage,Buchholz,meer! Karin Buchholz,2017,22,"Buchholz, Karin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Sauna,,Hohen Viecheln,Edition Schlitzohr,2017,14,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Scheu Reh,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schmucke Geschichten,,Zürich,JuLl,2017,26,,,,,"Dill, Daniela",Anthologie; Gemischte Anthologien,ger; eng,
,Schneestürmchen & Glühweinwürmchen,,Werdau,Tschök & Tschök GbR,2017,223,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Schöner Urlaub,,Hohen Viecheln,Edition Schlitzohr,2017,18,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schraps hat den Hut verloren,,Hohen Viecheln,Edition Schlitzohr,2017,16,"Matthies, Horst",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Sehr kurze Geschichten,,Leipzig,Nadja Lanart,2017,1,"Lanart, Nadja",,,,,,ger,
,Sherlock Holmes und der blaue Rubin,Den Bühnen gegenüber als Handschrift gedruckt,Weinheim,Deutscher Theaterverlag,2017,49,"Bachmann, Marion",,,,,Theaterstück; Dramatik,ger,
