"person_id","person_name","debut_year","debut_segment","age_at_debut","under_30"
"P4493","Fischer, Bruno",2022,"B",77,False
"P4497","Fischer, Christine",2023,"B",NULL,NULL
"P4498","Fischer, Christl",2017,"B",42,False
"P4499","Fischer, Eva",2020,"B",69,False
"P4500","Fischer, Frank M.",2023,"B",NULL,NULL
"P4501","Fischer, Gerd",2023,"B",53,False
"P4504","Fischer, Hannelore",2022,"B",NULL,NULL
"P4505","Fischer, Harald",2015,"B",82,False
"P4506","Fischer, Heidi",2015,"B",61,False
"P4507","Fischer, Helga",2023,"B",84,False
"P4508","Fischer, Jan",2019,"B",36,False
"P451","Appelshäuser, Gerhard",2022,"B",83,False
"P4510","Fischer, Jörg",2016,"B",46,False
"P4512","Fischer, Klaus Maria",2022,"B",57,False
"P4513","Fischer, Laura",2019,"B",NULL,NULL
"P4514","Fischer, Leander",2019,"LW",27,True
"P4515","Fischer, Manfried",2012,"B",NULL,NULL
"P4516","Fischer, Melanie",2019,"B",NULL,NULL
"P4517","Fischer, Michael",2015,"B",71,False
"P4518","Fischer, Michaela",2021,"B",60,False
"P452","Appeltauer, Peter",2022,"B",66,False
"P4522","Fischer, Peter S.",2021,"B",NULL,NULL
"P4523","Fischer, Rainer",2019,"B",NULL,NULL
"P4524","Fischer, Ralph Henry",2023,"B",NULL,NULL
"P453","Appenroth, Max",2023,"B",NULL,NULL
"P4530","Fischer, Sonja",2011,"B",NULL,NULL
"P4531","Fischer, Theodor",2014,"B",81,False
"P4532","Fischer, Ulrich",2023,"B",NULL,NULL
"P4534","Fischer-Santelmann, Gudrun",2015,"B",NULL,NULL
"P4535","Fischerauer, Günter",2008,"B",46,False
"P4536","Fischi-Clan, Diddy Fischi aus dem",2008,"OP",NULL,NULL
"P4538","Fischle, Bernd",2009,"B",58,False
"P4539","Fischnaller, Markus",2023,"B",NULL,NULL
"P454","Apple, Pine",2017,"OP",NULL,NULL
"P4540","Fisher, Akela",2023,"B",NULL,NULL
"P4541","Fisher, Amy",2012,"B",38,False
"P4542","Fisseler, Hans-Jürgen",2011,"B",NULL,NULL
"P4544","Fitz, Christl",2008,"B",73,False
"P4546","Fitzgerald, F. Scott",2009,"B",113,False
"P4548","Fitzner, Thomas",2017,"B",57,False
"P4550","Flachmeyer, Matthias",2016,"B",55,False
"P4555","Flake, Otto",2013,"B",133,False
"P4557","Flamel, Sany",2009,"OP",19,True
